video_id,item_id,release_date,status,channel_id,channel_name,subscribers,views,likes,comments,duration,live_status
XzGKKO3jASY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNEI1QTY4Mzg3ODc0OUI5,2023-05-13 16:00:10+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,852000,559,27,2,6374.0,none
7DzIwUZ6ftk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GODk3NUIwQkQ2RTVEOUZF,2023-05-14 13:00:05+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,802000,8210,435,43,3381.0,none
jsvH20IkXqA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42NDBGNjg4MDhEMUUwOUE2,2023-05-14 13:09:00+00:00,public,UCiJnBO_XuDsi1SSRAmt4n5g,NCS Arcade,188000,4224,330,122,3523.0,none
6lzCHxnHlEE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FOUNBNENGQ0VGMUU2NDRB,2023-05-14 16:00:10+00:00,public,UCDVKYPXwdYUQfgA05CkyFSg,GameChops,551000,51841,2761,96,1694.0,none
my0T7Jsd2nA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQ0QyNjZGNzMyMTdDMDM5,2023-05-15 09:09:16+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,357000,42707,1117,96,3603.0,none
klqXKsxsiNk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45QTRGNzE4RUEyMjAxOERB,2023-05-15 11:00:23+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5140000,15002,256,35,3603.0,none
KPfZBEtvQaM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNjNBRDNBRTlCRUVDRUIw,2023-05-15 14:00:14+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,334000,477,42,0,3709.0,none
fjb19Gk66yM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQjc2MjQ1MDk2MEI4RkZF,2023-05-15 14:10:27+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,122000,1658,88,11,2653.0,none
PCyYFWGa7lQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42RTZFRTNBNjlCREJDRDFE,2023-05-15 21:34:16+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,580000,3372,129,7,7248.0,none
t7-BBUZ0WNE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NDkyRDE4QzNEMUNGREU0,2023-05-16 15:00:40+00:00,public,UCOxqgCwgOqC2lMqC5PYz_Dg,Chillhop Music,3290000,35351,1211,49,1972.0,none
Pkv0Ak_1ZvI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MTYzODg1MUQ3RkJGRDJD,2023-05-17 04:07:04+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,320000,5743,291,25,3810.0,none
VW8oS0QtvLg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DOUQxRTEwQzM2RUE0REVE,2023-05-17 08:00:20+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,122000,851,65,7,2641.0,none
0WgMOqWMsEA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41OUQ2QUUwOTEzNTVGODJE,2023-05-17 08:41:45+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,363000,9341,361,33,7150.0,none
o9RUIczZYGw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NUVBOTY4RTkzNjhCODFE,2023-05-17 14:00:35+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,334000,1327,70,1,2971.0,none
o_cq3q27my0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CMEVFM0M3OThDOTYwQTk0,2023-05-17 15:00:41+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,30000000,18303,896,37,3589.0,none
0WOYQJjYpsw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yQ0M5MDIzNzdGRjFEMThF,2023-05-17 21:02:30+00:00,public,UCB-7IEpKGIdXkgGUObE5D5A,STMPD RCRDS,518000,9731,557,41,3600.0,none
pqor-r692N8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNjk3REVERDdFN0EyQ0FF,2023-05-18 10:14:30+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,146000,10362,431,40,7059.0,none
uQzSjpBm088,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMUQxOTQyQzE5QzBERTNB,2023-05-18 13:00:06+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3460000,11414,344,21,2892.0,none
2_h22J7K57k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CQzM3M0NDRTI1N0M2QjE5,2023-05-18 13:48:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3460000,14278,514,36,3071.0,none
HKh-8Afa_Fg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yQkRENTg2RkVGMDYxN0VD,2023-05-18 14:39:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3460000,41722,1352,69,2698.0,none
tk1RHzS3kgM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CNUVFRkZDRUI2QjQyNjEx,2023-05-18 15:24:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3460000,158987,5618,194,3658.0,none
JoPKIaWz8lA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40N0Y3NzcxM0ExNkZDQUQw,2023-05-18 15:00:18+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,251,19,2,3608.0,none
LAtuux8pjE0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNjUzQTY1REY4ODMxRjcw,2023-05-18 15:37:06+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,30000000,16093,635,23,3496.0,none
VF4dkGiFZk0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wOUU3RTQyREI1MEMzNjVF,2023-05-18 16:00:09+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,574000,15968,581,46,3700.0,none
WNJ63FFhhK4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40OTJCRDA3QkNBRTQwQzU5,2023-05-18 16:14:17+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,574000,17366,456,22,3755.0,none
nsqzLn-xFjQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45RjhENEIyRUQ5RkVGRTkz,2023-05-18 20:11:50+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5510000,137725,4143,234,7310.0,none
fungStnCmA8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FNTRCN0RCNkQ2OTNCNUFD,2023-05-19 06:00:07+00:00,public,UCU4gE6_3JrqOXBlA2npWiBw,TritonalTV,137000,741,44,7,3601.0,none
YCPUKaD3Ekw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45QkFGMjNGNDkzRkNCRDNB,2023-05-19 08:15:27+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,1981,195,9,3535.0,none
1YyheQjgDz8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMzlCQzY3NjBERTI1MzA5,2023-05-19 08:29:18+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,285000,2301,84,11,10504.0,none
RmeUc8pDAXI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QUIwRTdDNEU5NjdDMDY4,2023-05-19 13:21:39+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,122000,2639,176,32,1868.0,none
CeqEgFDGeLc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MjBGOTQ4MzdEMTQ1NTZB,2023-05-19 14:00:14+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6490000,53076,1651,146,3550.0,none
hym9MNwRs7g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MEMwM0U4NTQ2RTgxMjIy,2023-05-19 16:00:11+00:00,public,UCDVKYPXwdYUQfgA05CkyFSg,GameChops,552000,4513,334,30,1594.0,none
l2eKEVQow98,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMUJBMkE2QzNGNEM5MUFE,2023-05-19 17:12:58+00:00,public,UCa10nxShhzNrCE1o2ZOPztg,Trap Nation,30400000,47191,1804,118,5046.0,none
eL9N5WP4SnA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44QTUyNkM0MDk2QTlCMUI4,2023-05-19 20:00:11+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2550000,7753,257,26,3582.0,none
1FFzp8TqX54,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zNUFFMjIyQUMwQkFGQzhC,2023-05-19 20:00:11+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,645000,3646,188,53,3624.0,none
DHm2LLaMAMA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yOUZBNjkzRkNCRURBODA4,2023-05-19 20:10:33+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,48388,1081,54,7205.0,none
JN8MyystBtk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yNDhFRkVDNDUyQzYxMEMz,2023-05-20 06:07:57+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,94600,1413,79,12,7205.0,none
59lC8a35H_4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QURBRTQ1QjEzRjA5NTgw,2023-05-20 11:00:03+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,803000,5154,276,32,1663.0,none
C6NOQOt_qAc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNDcyMUQ5RjBGRkVCNTAw,2023-05-20 15:00:07+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,11400,4628,202,15,3504.0,none
ZhA1dqnyhlA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FRjdCNTgzMUI0RDNBNzBF,2023-05-20 16:00:07+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,852000,18754,519,43,6498.0,none
gxpB6Gt1Qws,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wNUQxRkY4M0Q0M0I0RkJD,2023-05-20 16:00:34+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,449000,3774,170,21,3576.0,none
yU4yrbUQYlU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xODI5N0JFMkUwNDU2NkI1,2023-05-21 08:50:17+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6500000,623583,15882,778,4684.0,none
uyEHvJKcMp0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NUU5MkZBQkI0RTg0QTNF,2023-05-21 11:00:43+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,803000,7890,373,37,3340.0,none
RKsv3OGsOYM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41OTk3RjVDMjI1NzhBQzk4,2023-05-22 09:24:21+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,358000,43122,1148,137,3563.0,none
wMGB9s_Xf34,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BQ0YxNDFBQzI2Q0QwQzE3,2023-05-22 11:00:44+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5140000,18619,289,51,3601.0,none
T5cEQXd7qzk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CQTFGMkFBN0E5QTUxRUM0,2023-05-22 15:00:18+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,334000,488,39,2,3604.0,none
EzrWsh91s2A,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43QzA5NkE4QzExMzQ1MzQ3,2023-05-22 16:00:08+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,122000,2008,150,29,5092.0,none
83Z7w97e6QQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMzY2RkI0NTJDNDFBNEVG,2023-05-23 16:00:11+00:00,public,UCSXm6c-n6lsjtyjvdD0bFVw,Liquicity,812000,7280,398,27,5137.0,none
ijQUfn6hRS4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wQzZEMkNBQTBFODMzNDE5,2023-05-23 23:01:22+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,580000,1779,64,5,7202.0,none
Kzwa5QHrySE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CMTEyQTcwMTJBNUNBN0Q4,2023-05-24 04:09:15+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,321000,5566,266,23,3700.0,none
j9qWQobFo2k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44QTFDMjhFMTZBQTBEODlD,2023-05-24 14:00:36+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,334000,862,49,1,3480.0,none
dSC7eFUiUTA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNTc0MTVENDZEM0I3MjQ3,2023-05-24 14:09:54+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,364000,3974,157,15,3652.0,none
G6pa8Zyx55c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BQUI4QkVBMTAyQjIwQkI5,2023-05-24 15:00:11+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,30000000,13909,696,37,3517.0,none
9uBjKBzeNcA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41MDY2QTZGQzlCNzM2MTE4,2023-05-24 16:00:11+00:00,public,UCDVKYPXwdYUQfgA05CkyFSg,GameChops,552000,36277,1554,48,3102.0,none
ldDtjQkLsss,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MEQ0NkZEMTM3MTFERUU3,2023-05-24 18:00:10+00:00,public,UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,12800000,168397,7284,413,3556.0,none
EptptUZHALg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FOEZCMEI4QkU0NjBBNkQz,2023-05-24 19:00:08+00:00,public,UCX4sShAQf01LYjYQhG2ZgKg,Monstercat Silk,274000,40462,2496,187,7623.0,none
erXSQoe1T_o,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRDI5QUIzQjNFNkRFNjYz,2023-05-25 10:08:31+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,146000,10108,388,26,7103.0,none
qVix6NN0wU4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42MjRDQkREM0REOEQxNzJB,2023-05-25 10:17:59+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,41833,1342,107,1572.0,none
_wMSw1-WUIo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yMEM2OUZDQjgzRkJEREZE,2023-05-25 13:00:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,10484,439,115,3564.0,none
I5aOYL6GRWE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMDA2NTQwRkZGNTQxNkIy,2023-05-25 13:59:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,7654,232,37,1633.0,none
n7PxP24-pt8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQzYzQ0I3RDg5RTRBNkU2,2023-05-25 14:26:06+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,9889,321,36,3702.0,none
4E4V94CILgY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43QzM5NTIyNTk4ODY1RENE,2023-05-25 15:27:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,5958,156,49,1800.0,none
-5a7R3_fuiQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wQUE1MDIyRkI0RjE3NUI4,2023-05-25 15:57:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,12167,449,67,3623.0,none
sC--g-Qam28,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41NzI2QkE4RDczM0ZENkJF,2023-05-25 15:00:41+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,199,16,1,3623.0,none
kUwRmtSR1_s,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42MTMxNEE0OUEzNTg1RTc1,2023-05-25 15:41:37+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,30000000,15639,633,19,3605.0,none
R0IG6eULsMg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNDk1QTU2OEVDOTkwMDRD,2023-05-25 16:00:19+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,449000,2724,135,11,3590.0,none
nmbdFbgU-2E,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRjMwNEFFRjc5MzdCQjQz,2023-05-25 16:18:48+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,577000,13950,385,25,3850.0,none
ueEPT8OTGUk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQjAxNUM2QjE0NTdCNDdG,2023-05-25 16:57:11+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3470000,27611,1161,178,2366.0,none
ey_0t-VSHTg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BNzlGNDg4NDhCQjZCQzhE,2023-05-25 18:00:07+00:00,public,UCpYkkFDnvHka9CBuwxPpqXw,UKF On Air,194000,21012,907,102,3583.0,none
FFqDDpxNe9c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNTJBQURDREQwNUU1RjY5,2023-05-25 20:11:18+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5510000,127457,4202,256,7295.0,none
rwjdwKUh3P4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41NzA2MUI1RDQ0OUE1QUM4,2023-05-25 20:14:56+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,924,100,2,3346.0,none
uBczFx_P1uw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44RUY1NDM3NzEwOTg0MjAw,2023-05-26 06:00:08+00:00,public,UCU4gE6_3JrqOXBlA2npWiBw,TritonalTV,137000,711,52,6,3631.0,none
6CZELVCFGqU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44Q0Y5ODVEOTIxNjZGQjRE,2023-05-26 08:25:43+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,286000,35792,245,10,3729.0,none
GMm0MheUdBA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xM0JCM0Q0MzA2RDQ0RDg3,2023-05-26 12:09:45+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5510000,383961,10736,620,4412.0,none
aj7dM0iXHj4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MkFGRUJCMUI3NzVERTg2,2023-05-26 14:00:02+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6500000,57236,1816,154,3565.0,none
hi1gXtzdKhQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMkM2MjhBOTBDM0E0QUQ2,2023-05-26 16:00:29+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,191672,5538,421,5341.0,none
PaYXfZb-GBk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43Rjc5NjQ1N0NDOEZBNDc1,2023-05-26 20:00:08+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2550000,8926,308,28,3559.0,none
BuXEwVAc_48,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5ENUNERUJBMzkxNDJFQTdC,2023-05-26 20:09:57+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,1100000,50120,1040,33,7205.0,none
tFoFeRjur7c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41QUEwMTQ3NTA5RUZEOThC,2023-05-27 06:23:46+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,94800,1882,96,18,7205.0,none
IJ0pb9CYnjo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45Qzg4MjQzN0E3RkRGQkFG,2023-05-27 08:37:31+00:00,public,UCpiZh3AGeTygzfmUgioOFFg,Toolroom Records,450000,9119,436,57,3911.0,none
4cWDC3DnarM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45MEVBNDk3MzQxMDRBQjBD,2023-05-27 11:00:02+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,804000,2171,134,5,3558.0,none
5i_Dt8vU8dI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMjFCN0Q5QUZFM0Y5RDcz,2023-05-27 11:00:09+00:00,public,UCSXm6c-n6lsjtyjvdD0bFVw,Liquicity,813000,4537,153,15,1832.0,none
tiASXwt6awQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRDNDNjBEMDI2N0I1QTZE,2023-05-27 14:00:37+00:00,public,UCuCFbUOszL3QkYVUWZzKH8Q,Musical Freedom,735000,2253,108,2,3483.0,none
nJRxn9nvGbY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NjU1MjFDM0QzMEZCODA5,2023-05-27 15:00:07+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,11500,6305,260,24,3554.0,none
-MA9yf0Mic0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45QTA5N0VENTg1MTE0QkE0,2023-05-27 16:00:08+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,852000,19243,475,20,5781.0,none
UxkCqbW9pRo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRUZBM0QwMUVDQzc2NzZE,2023-05-27 21:51:19+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,804000,188005,0,597,36140.0,none
ZGljcFdqqJo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44OERCMEQ1OTYzNDM5OTY2,2023-05-29 09:00:17+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,359000,45874,1071,76,3653.0,none
2rb0hm8l2js,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44QTAzRTZBM0U2MzlEMDI1,2023-05-29 11:00:02+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5140000,21778,275,37,3610.0,none
Jdedltwpfxg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DRjRFMTgxRjFGOTNDQ0Y3,2023-05-29 14:00:12+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,335000,526,44,2,3534.0,none
7mUPCAVnm3o,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yNUNDM0IyQkFCN0IyRkQ3,2023-05-29 20:00:09+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,122000,772,59,3,2484.0,none
OZTsrxQWMCM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNTU5ODZFQTY2OUE5NkIw,2023-05-30 18:35:51+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,581000,1075,45,5,7203.0,none
O4rt4n0iiBY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DMkUxREVFOUM3NTE3QzI2,2023-05-31 04:13:21+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,323000,5446,246,16,3700.0,none
0ArEbhGvL3Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NjI0NDIxM0M3RTAxRTU5,2023-05-31 08:00:10+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,647000,15670,412,50,3671.0,none
rSkenL8fzWY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GRUEzMkJEODIxOUQ0N0RC,2023-05-31 13:00:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3480000,8355,166,18,3333.0,none
